draft_round,draft_pick,team,player_name,Pos,age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,rec_yards,rec_td,Int,Att.1,Yds.1,TD.1,rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,-9999,rookie_year,Unnamed: 0,Rookie Year,avg_depth_of_target,avoided_tackles,caught_percent,grades_offense,longest,routes_run,targeted_qb_rating,targets,yac,yards_after_catch_per_reception,yards_per_reception,yprr,ypt,"1,000 Yard Seasons",contested_catch_pct,drop_rate,grades_hands_drop,player_name_rec,player_id,position,team_rec,player_game_count,avg_depth_of_target_rec,avoided_tackles_rec,caught_percent_rec,contested_catch_pct_rec,contested_receptions,contested_targets,declined_penalties,drop_rate_rec,drops,first_downs,franchise_id,fumbles,grades_hands_drop_rec,grades_hands_fumble,grades_offense_rec,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest_rec,pass_block_rate,pass_blocks,pass_plays,penalties,rec_rec,route_rate,routes_run_rec,slot_rate,slot_snaps,targeted_qb_rating_rec,targets_rec,rec_td_rec,wide_rate,wide_snaps,rec_yards_rec,yac_rec,yards_after_catch_per_reception_rec,yards_per_reception_rec,yprr_rec,season,has_1000_yard_season,thousand_yard_seasons,catch_rate,yards_per_route_run
7.0,222.0,TEN,Marc Mariani,WR,23.0,2016.0,0.0,1.0,0.0,5.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,27.0,324.0,0.0,7.0,,,Montana,,MariMa00,2010.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,227.0,HOU,Dorin Dickerson,WR,22.0,2013.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,0.0,11.0,151.0,0.0,,,,Pittsburgh,College Stats,DickDo00,2010.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,255.0,DET,Tim Toone,WR,25.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Weber St.,,ToonTi00,2010.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,4.0,CIN,Aj Green,WR,23.0,2022.0,0.0,7.0,10.0,77.0,71.0,158.0,0.0,0.0,0.0,0.0,0.0,11.0,93.0,0.0,727.0,10514.0,70.0,,,,Georgia,College Stats,GreeA.00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,0.0
1.0,6.0,ATL,Julio Jones,WR,22.0,2023.0,2.0,7.0,9.0,101.0,97.0,166.0,0.0,0.0,0.0,0.0,0.0,24.0,163.0,0.0,914.0,13703.0,66.0,2.0,,,Alabama,College Stats,JoneJu02,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,0.0
1.0,26.0,KAN,Jonathan Baldwin,WR,22.0,2013.0,0.0,0.0,1.0,4.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,607.0,2.0,,,,Pittsburgh,College Stats,BaldJo00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,44.0,DET,Titus Young,WR,22.0,2012.0,0.0,0.0,2.0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,81.0,990.0,10.0,,,,Boise St.,College Stats,YounTi00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,58.0,BAL,Torrey Smith,WR,22.0,2018.0,0.0,0.0,7.0,37.0,28.0,119.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,0.0,319.0,5141.0,41.0,,,,Maryland,College Stats,SmitTo02,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0
2.0,59.0,CLE,Greg Little,WR,22.0,2014.0,0.0,0.0,3.0,12.0,12.0,54.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,161.0,1890.0,8.0,1.0,,,North Carolina,College Stats,LittGr00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,64.0,GNB,Randall Cobb,WR,21.0,2023.0,0.0,1.0,5.0,64.0,56.0,166.0,1.0,4.0,10.0,0.0,0.0,63.0,364.0,0.0,630.0,7624.0,54.0,3.0,,,Kentucky,College Stats,CobbRa00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.015873015873015872,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0
3.0,78.0,STL,Austin Pettis,WR,23.0,2014.0,0.0,0.0,0.0,8.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,107.0,1034.0,9.0,1.0,,,Boise St.,College Stats,PettAu00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,79.0,WAS,Leonard Hankerson,WR,22.0,2015.0,0.0,0.0,1.0,12.0,9.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,107.0,1408.0,9.0,,,,Miami (FL),College Stats,HankLe00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,82.0,SDG,Vincent Brown,WR,22.0,2015.0,0.0,0.0,1.0,9.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,941.0,3.0,,,,San Diego St.,College Stats,BrowVi00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,83.0,NYG,Jerrel Jernigan,WR,22.0,2014.0,0.0,0.0,0.0,2.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,1.0,38.0,391.0,2.0,1.0,,,Troy,College Stats,JernJe00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,107.0,SEA,Kris Durham,WR,23.0,2014.0,0.0,0.0,1.0,5.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,699.0,3.0,,,,Georgia,College Stats,DurhKr00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,111.0,MIA,Clyde Gates,WR,25.0,2013.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,30.0,365.0,0.0,,,,Abilene Christian,,GateCl00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,112.0,STL,Greg Salas,WR,23.0,2016.0,0.0,0.0,0.0,4.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,1.0,50.0,704.0,1.0,2.0,,,Hawaii,College Stats,SalaGr00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,114.0,JAC,Cecil Shorts,WR,23.0,2016.0,0.0,0.0,4.0,19.0,14.0,70.0,3.0,3.0,53.0,2.0,0.0,11.0,43.0,0.0,229.0,2979.0,14.0,,,,Mount Union,,ShorCe00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.2314410480349345,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,123.0,BAL,Tandon Doss,WR,21.0,2013.0,0.0,0.0,0.0,4.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,428.0,1.0,1.0,,,Indiana,College Stats,DossTa00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,132.0,CAR,Kealoha Pilares,WR,23.0,2012.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,42.0,1.0,6.0,,,Hawaii,College Stats,PilaKe00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,148.0,OAK,Denarius Moore,WR,22.0,2015.0,0.0,0.0,3.0,15.0,15.0,57.0,0.0,0.0,0.0,0.0,0.0,7.0,57.0,1.0,142.0,2169.0,17.0,,,,Tennessee,College Stats,MoorDe02,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,153.0,NYJ,Jeremy Kerley,WR,22.0,2018.0,0.0,0.0,4.0,23.0,19.0,99.0,2.0,4.0,83.0,0.0,0.0,18.0,133.0,0.0,270.0,3116.0,13.0,1.0,,,TCU,College Stats,KerlJe00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.3074074074074074,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,155.0,WAS,Niles Paul,WR,22.0,2018.0,0.0,0.0,1.0,7.0,6.0,88.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,78.0,954.0,2.0,26.0,,,Nebraska,College Stats,PaulNi00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,167.0,CIN,Ryan Whalen,WR,22.0,2013.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,80.0,0.0,2.0,,,Stanford,College Stats,WhalRy00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,176.0,DAL,Dwayne Harris,WR,23.0,2020.0,0.0,1.0,0.0,12.0,6.0,109.0,0.0,0.0,0.0,0.0,0.0,9.0,37.0,0.0,77.0,874.0,8.0,41.0,,,East Carolina,College Stats,HarrDw00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,178.0,WAS,Aldrick Robinson,WR,22.0,2018.0,0.0,0.0,0.0,12.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,86.0,1422.0,14.0,6.0,,,SMU,College Stats,RobiAl00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,182.0,SFO,Ronald Johnson,WR,23.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,USC,College Stats,JohnRo05,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,227.0,NYJ,Scotty Mcknight,WR,23.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Colorado,College Stats,McKnSc00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,236.0,MIN,Stephen Burton,WR,21.0,2013.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,0.0,15.0,149.0,1.0,,,,Long Beach CC,,BurtSt00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,241.0,OAK,David Ausberry,WR,23.0,2014.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,11.0,120.0,0.0,12.0,,,USC,College Stats,AusbDa00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,249.0,ARI,Demarco Sampson,WR,25.0,2011.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,1.0,,,San Diego St.,College Stats,SampDe00,2011.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,5.0,JAC,Justin Blackmon,WR,22.0,2013.0,0.0,0.0,1.0,9.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,93.0,1280.0,6.0,,,,Oklahoma St.,College Stats,BlacJu00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,13.0,ARI,Michael Floyd,WR,22.0,2018.0,0.0,0.0,3.0,28.0,27.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,266.0,3959.0,25.0,,,,Notre Dame,College Stats,FloyMi00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0
1.0,20.0,TEN,Kendall Wright,WR,22.0,2017.0,0.0,0.0,3.0,28.0,24.0,82.0,0.0,0.0,0.0,0.0,0.0,11.0,90.0,0.0,339.0,3858.0,19.0,,,,Baylor,College Stats,WrigKe01,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0
1.0,30.0,SFO,Aj Jenkins,WR,22.0,2014.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,17.0,223.0,0.0,,,,Illinois,College Stats,JenkA.00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,33.0,STL,Brian Quick,WR,23.0,2018.0,0.0,0.0,0.0,11.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1593.0,10.0,1.0,,,Appalachian St.,,QuicBr00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,43.0,NYJ,Stephen Hill,WR,21.0,2013.0,0.0,0.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,594.0,4.0,,,,Georgia Tech,College Stats,HillSt00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,45.0,CHI,Alshon Jeffery,WR,22.0,2020.0,0.0,1.0,8.0,48.0,33.0,109.0,0.0,0.0,0.0,0.0,0.0,23.0,140.0,1.0,475.0,6786.0,46.0,,,,South Carolina,College Stats,JeffAl00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0
2.0,54.0,DET,Ryan Broyles,WR,24.0,2014.0,0.0,0.0,0.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,420.0,2.0,,,,Oklahoma,College Stats,BroyRy00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,63.0,NYG,Rueben Randle,WR,21.0,2015.0,0.0,0.0,2.0,21.0,21.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,2644.0,20.0,,,,LSU,College Stats,RandRu00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,68.0,HOU,Devier Posey,WR,22.0,2014.0,0.0,0.0,0.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,22.0,272.0,0.0,2.0,,,Ohio St.,College Stats,PoseDe00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,69.0,BUF,Tj Graham,WR,23.0,2015.0,0.0,0.0,1.0,7.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,61.0,794.0,4.0,9.0,,,North Carolina St.,College Stats,GrahT.00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,83.0,CIN,Mohamed Sanu,WR,23.0,2021.0,0.0,0.0,5.0,41.0,15.0,136.0,7.0,8.0,233.0,4.0,0.0,42.0,226.0,2.0,435.0,4871.0,27.0,2.0,,,Rutgers,College Stats,SanuMo00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.535632183908046,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,92.0,IND,Ty Hilton,WR,22.0,2022.0,0.0,4.0,8.0,72.0,71.0,146.0,0.0,1.0,0.0,0.0,0.0,9.0,55.0,0.0,638.0,9812.0,53.0,1.0,,,Florida International,College Stats,HiltT.00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,0.0
4.0,96.0,STL,Chris Givens,WR,22.0,2015.0,0.0,0.0,2.0,12.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,0.0,107.0,1779.0,5.0,1.0,,,Wake Forest,College Stats,GiveCh00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,100.0,CLE,Travis Benjamin,WR,22.0,2021.0,0.0,0.0,2.0,25.0,13.0,111.0,0.0,1.0,0.0,0.0,0.0,36.0,268.0,0.0,208.0,3143.0,19.0,2.0,,,Miami (FL),College Stats,BenjTr00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,104.0,CAR,Joe Adams,WR,22.0,2012.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,7.0,0.0,,,,Arkansas,College Stats,AdamJo01,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,107.0,KAN,Devon Wylie,WR,24.0,2013.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,0.0,,,,Fresno St.,College Stats,WyliDe00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,118.0,MIN,Jarius Wright,WR,22.0,2019.0,0.0,0.0,1.0,24.0,19.0,111.0,0.0,0.0,0.0,0.0,0.0,11.0,143.0,0.0,224.0,2782.0,11.0,,,,Arkansas,College Stats,WrigJa02,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,121.0,HOU,Keshawn Martin,WR,22.0,2016.0,0.0,0.0,1.0,7.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,62.0,685.0,5.0,,,,Michigan St.,College Stats,MartKe01,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,122.0,NOR,Nick Toon,WR,23.0,2015.0,0.0,0.0,0.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,21.0,283.0,1.0,,,,Wisconsin,College Stats,ToonNi00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,134.0,MIN,Greg Childs,WR,22.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Arkansas,College Stats,ChilGr00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,152.0,DAL,Danny Coale,WR,24.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Virginia Tech,College Stats,CoalDa00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,166.0,CIN,Marvin Jones,WR,22.0,2023.0,0.0,0.0,8.0,53.0,15.0,151.0,0.0,0.0,0.0,0.0,0.0,19.0,148.0,0.0,547.0,7421.0,58.0,5.0,,,California,College Stats,JoneMa02,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0
5.0,168.0,OAK,Juron Criner,WR,22.0,2013.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,183.0,1.0,,,,Arizona,College Stats,CrinJu00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,183.0,MIA,Bj Cunningham,WR,23.0,2013.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Michigan St.,College Stats,CunnB.00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,194.0,PHI,Marvin Mcnutt,WR,23.0,2013.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Iowa,College Stats,McNuMa00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,198.0,BAL,Tommy Streeter,WR,22.0,2014.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Miami (FL),College Stats,StreTo00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,206.0,IND,Lavon Brazill,WR,23.0,2013.0,0.0,0.0,0.0,3.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,347.0,3.0,8.0,,,Ohio,College Stats,BrazLa00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,227.0,MIA,Rishard Matthews,WR,22.0,2018.0,0.0,0.0,4.0,22.0,8.0,87.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,230.0,3160.0,21.0,4.0,,,Nevada,College Stats,MattRi00,2012.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
